Accountid,Companyid,EventCode,Quantity
162850597831776,016627,SMS,6
396963646380551,489146,SMS,7
026283505858396,560023,SMS,2
955503499313282,677157,SMS,5
120355841586351,207984,SMS,5
886165496041802,534464,SMS,18
627115735565764,489146,SMS,2
625957550613066,534464,SMS,1
245934945021274,937225,SMS,16
401214192668871,534464,SMS,3
741789722054441,534464,SMS,5
867874926472522,016627,SMS,11
527225417325608,560023,SMS,1
358785722358826,016627,SMS,6
680353540307143,489146,SMS,4
569240440041376,016627,SMS,1
118930101933412,534464,SMS,2
081688508541888,534464,SMS,30
184518876465202,534464,SMS,2
204930114974387,145279,SMS,1
212896563362446,534464,SMS,6
387595101242164,534464,SMS,21
782353768793528,560023,SMS,3
087960702953755,534464,SMS,14
470934612492878,016627,SMS,3
397444570800763,534464,SMS,3
683187345753216,814466,SMS,14
734058841359731,207984,SMS,1
839505201406724,534464,SMS,4
109641622004671,534464,SMS,7
941776050060286,534464,SMS,2
509208375592405,534464,SMS,2
525993416581847,937225,SMS,4
997910607367245,489146,SMS,5
271825610170487,534464,SMS,18
201705132557566,207984,SMS,1
221342606157148,534464,SMS,2
494325355054213,016627,SMS,2
144488039124932,489146,SMS,4
102864370364743,937225,SMS,2
921981673914637,534464,SMS,3
179567127269821,937225,SMS,10
919284824405676,814466,SMS,1
025704066417009,534464,SMS,13
083576640811204,677157,SMS,5
215160027530687,534464,SMS,7
838523437897564,489146,SMS,1
345702290303822,560023,SMS,1
801500201899027,573166,SMS,1
522273031261641,534464,SMS,8
037351655104545,445331,SMS,2
701376429890083,534464,SMS,11
048633747242264,153468,SMS,2
288994102743449,937225,SMS,7
856311733324637,560023,SMS,3
418786381730726,534464,SMS,1
384597100987149,937225,SMS,33
707071014545178,489146,SMS,13
695738976556817,534464,SMS,3
028293168991834,534464,SMS,1
928324942837558,534464,SMS,17
418834136698696,937225,SMS,5
057832967284186,534464,SMS,9
132891175614520,560023,SMS,1
043386584233553,534464,SMS,2
823212350433539,489146,SMS,25
057142617674452,489146,SMS,1
443811790988025,489146,SMS,1
445099391656162,560023,SMS,2
652855646071390,937225,SMS,44
041626035033579,534464,SMS,4
311135312769257,534464,SMS,4
699769567543931,534464,SMS,2
540893461643077,937225,SMS,10
824243499886145,534464,SMS,2
328939074494736,534464,SMS,3
684583724878675,534464,SMS,1
488315105616697,534464,SMS,10
678940618703947,489146,SMS,10
385841191227199,534464,SMS,3
483606756203029,207984,SMS,7
100200456622209,937225,SMS,9
593804796515766,534464,SMS,1
947230363620075,207984,SMS,3
413732278980130,016627,SMS,18
394808530348215,937225,SMS,1
568553418984620,534464,SMS,3
983311690080642,534464,SMS,6
396408519814246,784003,SMS,1
228577903914464,534464,SMS,1
362845871693551,560023,SMS,1
723784220737652,534464,SMS,6
247713238967423,145279,SMS,8
653433237114532,534464,SMS,11
110729507988540,145279,SMS,5
784690191121408,489146,SMS,2
410375984155188,534464,SMS,1
788253849779974,937225,SMS,5
057022262203025,107488,SMS,3
042515029534683,016627,SMS,11
759555521969069,534464,SMS,1
328311884039071,534464,SMS,6
317363755826876,937225,SMS,6
753343629236316,534464,SMS,1
654236236544576,489146,SMS,3
758361962406059,534464,SMS,3
242623240691847,534464,SMS,6
121621315875599,534464,SMS,4
558499249113944,573166,SMS,3
594673858617898,534464,SMS,9
528827738265922,489146,SMS,3
681947399289410,573166,SMS,1
843872328477408,170212,SMS,4
178018335918191,016627,SMS,1
089914413950804,534464,SMS,3
268818844234847,489146,SMS,17
310414476381628,560023,SMS,1
829235725730140,207984,SMS,2
157177535956936,534464,SMS,2
026117653161545,534464,SMS,1
015236429567797,207984,SMS,2
971760776012812,421085,SMS,1
102070468985082,534464,SMS,6
319918323323748,489146,SMS,4
430630354656902,937225,SMS,19
677269552387300,937225,SMS,15
331475475157100,153468,SMS,5
903908013058362,421085,SMS,1
207480868704114,016627,SMS,1
560228491079116,937225,SMS,3
823886835825441,534464,SMS,4
585213057850907,937225,SMS,9
013711452107612,814466,SMS,2
267123165507269,560023,SMS,1
794598998472737,534464,SMS,2
674570518295881,534464,SMS,6
238102379644021,534464,SMS,1
785283390519914,560023,SMS,4
067167749161858,937225,SMS,11
243059712999351,560023,SMS,4
454285924363820,534464,SMS,1
595219969144112,534464,SMS,4
488209873094858,207984,SMS,5
202191379665317,534464,SMS,4
100616162080820,489146,SMS,28
027821970085687,145279,SMS,20
909836799701135,016627,SMS,3
827040263992296,489146,SMS,1
480720557970828,396360,SMS,9
321723110118954,534464,SMS,11
631684959624250,145279,SMS,1
409629028256477,534464,SMS,12
566704884773161,937225,SMS,79
846360922410635,489146,SMS,2
417194544220113,937225,SMS,72
339833688295381,534464,SMS,1
090808715549536,489146,SMS,2
241916085955349,937225,SMS,9
579955082046493,534464,SMS,38
827995001344320,534464,SMS,1
192573082993658,534464,SMS,3
445206071540561,207984,SMS,9
329397967222379,534464,SMS,10
650259435949270,560023,SMS,2
556829990972138,489146,SMS,13
066290940273262,534464,SMS,5
171095052308776,207984,SMS,1
917589781766320,560023,SMS,9
529427847890804,534464,SMS,5
556972160325511,534464,SMS,4
051889920773748,489146,SMS,11
486067667950934,560023,SMS,6
541572064429082,534464,SMS,1
102278086254750,016627,SMS,1
134935627755599,534464,SMS,3
651112442146811,489146,SMS,60
252333667908158,937225,SMS,12
222335010351854,207984,SMS,1
636561576747032,814466,SMS,3
494876417549913,534464,SMS,46
170553638365504,534464,SMS,9
731901013687507,489146,SMS,6
050606523382827,534464,SMS,4
005822269376366,534464,SMS,2
809974112631126,207984,SMS,2
277578525265250,937225,SMS,4
531001605314286,534464,SMS,1
745328802822433,489146,SMS,4
997494734493642,534464,SMS,11
152045697006288,087689,SMS,3
926831031709545,937225,SMS,1
275069823174048,943896,SMS,2
577310876887889,016627,SMS,15
134676347259119,016627,SMS,12
672528826176289,534464,SMS,4
834607949658073,534464,SMS,6
334578893821319,534464,SMS,11
178228435670378,937225,SMS,70
464896035231459,534464,SMS,8
845936773528583,534464,SMS,3
733335135562572,534464,SMS,7
828270275742851,534464,SMS,3
115510754268980,534464,SMS,5
338429828870832,534464,SMS,19
577374275308598,534464,SMS,4
759706367531860,016627,SMS,4
606512016046879,534464,SMS,14
066429073950322,784003,SMS,1
881733018986533,534464,SMS,5
867047427763918,534464,SMS,2
654203263252477,489146,SMS,1
064427057238211,534464,SMS,1
993696198172896,534464,SMS,1
521062507521303,937225,SMS,6
318526467403751,534464,SMS,2
298841719942451,937225,SMS,47
772761702062486,937225,SMS,14
653479203668556,534464,SMS,2
261710700654910,534464,SMS,3
019063728051200,145279,SMS,6
149734457875698,489146,SMS,1
928837207822053,753293,SMS,1
954323685701629,534464,SMS,9
732854985004371,534464,SMS,1
482675827760726,534464,SMS,6
316253115600219,207984,SMS,4
433146369568235,207984,SMS,2
149071834467549,534464,SMS,4
356528125192127,534464,SMS,2
631840203207314,489146,SMS,2
504618602964082,016627,SMS,2
441703827149832,207984,SMS,7
596677859640673,145279,SMS,3
741600908667333,534464,SMS,2
451119128476447,534464,SMS,3
141889914706820,534464,SMS,4
111652445252908,534464,SMS,6
856552806550002,489146,SMS,10
643418724032689,016627,SMS,2
574809286229580,016627,SMS,13
360445829808655,534464,SMS,6
942958112176364,534464,SMS,4
156193412604390,534464,SMS,9
733387557046775,534464,SMS,2
706690040190147,534464,SMS,17
676277694879133,534464,SMS,7
418416349848335,534464,SMS,4
838889393070515,534464,SMS,1
933808564371432,016627,SMS,5
663362510689482,534464,SMS,2
745759238438885,560023,SMS,6
782399283003306,489146,SMS,2
096276268034646,534464,SMS,5
131486870294344,534464,SMS,3
767528379885112,016627,SMS,10
653092735053964,560023,SMS,19
121692437921860,534464,SMS,19
847313148088989,534464,SMS,3
641391935952325,937225,SMS,19
213345300206088,489146,SMS,2
811496855687662,534464,SMS,4
899108078258253,016627,SMS,2
033247799899217,534464,SMS,6
307016526580460,534464,SMS,12
845469693810035,534464,SMS,1
701649780639108,207984,SMS,11
977469874880114,489146,SMS,1
227371061993764,489146,SMS,6
163290002955163,207984,SMS,10
858655511795855,534464,SMS,3
640501216858566,016627,SMS,6
562866442231819,016627,SMS,9
664937357774531,534464,SMS,3
889353358844330,534464,SMS,4
054112060708720,534464,SMS,8
206008052530861,534464,SMS,3
700707867238681,534464,SMS,1
005897172009098,145279,SMS,5
752566948914006,145279,SMS,7
034643435811240,534464,SMS,4
429800479075863,016627,SMS,1
081663943012680,534464,SMS,1
335100649747956,207984,SMS,3
282491363337565,534464,SMS,7
512160039343778,534464,SMS,7
305891329894214,937225,SMS,51
013565465010194,560023,SMS,6
505554472129412,534464,SMS,1
493867278690326,489146,SMS,9
836554651905486,445331,SMS,6
165731467963269,534464,SMS,4
877018299768592,534464,SMS,9
562559755573927,170212,SMS,17
214590732692339,534464,SMS,2
824471249482124,534464,SMS,2
808148102570245,534464,SMS,5
927326505681030,534464,SMS,1
488228100301861,937225,SMS,8
862559860215248,534464,SMS,1
058593314523952,489146,SMS,14
791153023868387,489146,SMS,3
250151587161499,016627,SMS,7
444813432339860,489146,SMS,4
217251002702738,784003,SMS,6
427961059213746,489146,SMS,2
785022251035758,937225,SMS,13
640537109496323,016627,SMS,12
917583712113450,016627,SMS,8
222125680769166,016627,SMS,1
448100100558163,534464,SMS,4
239428631357259,534464,SMS,7
487255912258688,534464,SMS,3
369461908217587,534464,SMS,4
373765518205397,489146,SMS,7
748128739955899,534464,SMS,4
887744093403707,784003,SMS,21
580802724673423,534464,SMS,3
908551632666919,016627,SMS,1
087381757478317,489146,SMS,17
580761365438676,534464,SMS,1
050633650032961,255586,SMS,4
434311333059601,534464,SMS,3
016797805572014,207984,SMS,3
621850847284489,560023,SMS,2
194719351828131,534464,SMS,16
506296208764671,534464,SMS,1
611078023211175,937225,SMS,8
263718567300881,207984,SMS,3
781668989396045,534464,SMS,5
731722512085161,016627,SMS,4
709361864245856,937225,SMS,3
320233290258317,170212,SMS,2
745597313542891,534464,SMS,3
237312333156677,560023,SMS,2
668009734837575,560023,SMS,5
450836022705569,421085,SMS,2
253241191091788,207984,SMS,9
160196264406309,489146,SMS,5
750940700134888,814466,SMS,1
865572523094893,534464,SMS,3
565107669853077,396360,SMS,7
608620991798758,534464,SMS,2
030832978370899,534464,SMS,1
150859382252022,145279,SMS,2
287620796924601,560023,SMS,1
193265885550201,489146,SMS,3
131486590303202,534464,SMS,2
267846003868943,534464,SMS,4
174645671035327,534464,SMS,1
772433373828611,937225,SMS,10
792661549620573,534464,SMS,2
267731361415614,937225,SMS,42
936269604749514,534464,SMS,4
169417914499645,937225,SMS,39
672140813819268,534464,SMS,18
045085585227143,534464,SMS,4
674106995049182,534464,SMS,1
817897353682977,145279,SMS,3
681468632219821,489146,SMS,2
515756567276329,534464,SMS,10
170417793483885,016627,SMS,1
554553902776956,534464,SMS,5
853258096280579,534464,SMS,4
363050437085366,016627,SMS,3
377542311982088,534464,SMS,1
742846069283926,534464,SMS,4
184149201451318,534464,SMS,1
141613191392791,489146,SMS,6
009191269041507,534464,SMS,4
880985764921220,421085,SMS,11
774958502764538,534464,SMS,1
422531705681471,016627,SMS,9
060868657588073,016627,SMS,1
188328437855090,560023,SMS,3
931831547931302,784003,SMS,2
751911626259917,534464,SMS,9
901611197701435,534464,SMS,3
216380785005487,937225,SMS,2
419029930969996,534464,SMS,8
108775990333714,534464,SMS,2
957723919795611,489146,SMS,2
315891150975390,937225,SMS,14
033440142112966,489146,SMS,3
013215623328790,145279,SMS,10
328840546644380,534464,SMS,17
997993597263062,534464,SMS,2
997175503290850,534464,SMS,8
045537478871004,489146,SMS,8
159642671591383,207984,SMS,5
351036522936988,534464,SMS,10
677269552387300,937225,SMS,8
974921747993572,145279,SMS,50
117445374110807,534464,SMS,1
611251944269558,207984,SMS,6
762537395541982,534464,SMS,5
630580123021481,489146,SMS,3
078310725561120,534464,SMS,8
267426334976974,534464,SMS,35
943999648272608,534464,SMS,4
132098032545764,534464,SMS,2
531688870407175,534464,SMS,7
157120515638263,937225,SMS,15
921082664678152,534464,SMS,1
724197915144910,207984,SMS,1
690034574542237,207984,SMS,2
033802591584432,534464,SMS,14
267535969903830,016627,SMS,4
993451178702545,489146,SMS,4
068646782067425,937225,SMS,4
412719655589038,534464,SMS,3
103881399155918,489146,SMS,1
708969193408533,534464,SMS,1
068646782067425,937225,SMS,6
247036405169651,534464,SMS,9
684165770160912,534464,SMS,4
361234521061399,534464,SMS,4
112374883275126,534464,SMS,12
456118170140483,489146,SMS,12
077368320764096,534464,SMS,6
329404151117447,534464,SMS,4
291490047510472,814466,SMS,5
238839427235626,207984,SMS,6
164349805080579,534464,SMS,4
178501912165861,534464,SMS,7
405099576656011,534464,SMS,2
985690525760571,207984,SMS,6
822822526089487,534464,SMS,4
084873843759356,489146,SMS,1
014745412538427,534464,SMS,12
898173713214974,489146,SMS,8
049913123519272,016627,SMS,16
456658303892584,534464,SMS,3
369169837288551,016627,SMS,15
644276536391202,534464,SMS,5
629009601863037,534464,SMS,22
888036070111946,207984,SMS,4
527632385723799,489146,SMS,4
402132674877135,534464,SMS,4
527708447258268,534464,SMS,4
931868296460220,207984,SMS,1
028758739513759,534464,SMS,6
646815158538732,421085,SMS,9
347959855400129,534464,SMS,2
226839056646435,534464,SMS,3
829759900922872,937225,SMS,3
415335987671060,573166,SMS,1
104336575222805,534464,SMS,2
626716706216442,534464,SMS,7
050280922075485,145279,SMS,1
363253322709073,534464,SMS,10
186192927260174,534464,SMS,8
496780909198836,016627,SMS,4
409887008895387,534464,SMS,4
499121140183032,534464,SMS,1
320748991799734,534464,SMS,2
426447920134420,534464,SMS,5
549388374943696,534464,SMS,1
009797258157857,814466,SMS,38
645051467561826,534464,SMS,4
904346259773979,534464,SMS,2
318789978786192,534464,SMS,8
659865466229029,534464,SMS,19
813714807613881,107488,SMS,16
402302051764191,534464,SMS,12
214787437123582,937225,SMS,21
669428874084685,534464,SMS,1
048464141612523,534464,SMS,5
487602883736613,560023,SMS,2
324568875081753,534464,SMS,34
487099693986365,534464,SMS,4
151090058675929,207984,SMS,2
626480409024807,489146,SMS,4
626900492624898,937225,SMS,14
853403259388454,207984,SMS,2
740942542832135,534464,SMS,2
513193172453518,814466,SMS,1
590828322630470,534464,SMS,4
854242687525168,534464,SMS,4
577440187615838,534464,SMS,1
830817142041085,534464,SMS,4
329210755333674,534464,SMS,1
662536015028783,784003,SMS,5
446232980074119,534464,SMS,2
005936839549510,534464,SMS,2
381539813655606,421085,SMS,39
097451815930859,534464,SMS,37
390756567058411,534464,SMS,22
307502917428978,016627,SMS,7
251421852836603,937225,SMS,21
686566154737861,753293,SMS,4
035258381046156,534464,SMS,7
801647794542366,534464,SMS,10
698157639270631,016627,SMS,1
232140200867221,534464,SMS,3
240639993656936,937225,SMS,10
879714068514016,534464,SMS,4
721713673842077,937225,SMS,12
258465036070994,534464,SMS,3
718282321194406,016627,SMS,2
882024301284717,489146,SMS,1
546177968934502,534464,SMS,3
701561380209437,421085,SMS,3
028075194450506,445331,SMS,2
740479244425130,016627,SMS,10
978497022810573,534464,SMS,16
026329724635626,753293,SMS,9
709722566145141,534464,SMS,5
908733621269204,145279,SMS,10
123840786096923,534464,SMS,24
744103434384622,207984,SMS,13
659283327697660,937225,SMS,5
934849296432392,534464,SMS,5
107540990864891,489146,SMS,6
045181471524075,534464,SMS,9
270515565085498,016627,SMS,2
274874018657802,534464,SMS,4
459937066628883,860626,SMS,2
933557296334946,534464,SMS,6
865100080184766,534464,SMS,10
999405867830500,207984,SMS,1
155724152428330,784003,SMS,18
102530804650377,489146,SMS,4
300008821304031,534464,SMS,9
018159135306559,937225,SMS,16
942894240585814,489146,SMS,1
488469615679779,534464,SMS,114
097328987352963,534464,SMS,11
217806211755104,534464,SMS,1
684472316186802,534464,SMS,1
693937845242677,534464,SMS,1
781854091986413,207984,SMS,1
009188020024851,534464,SMS,4
951104034549526,207984,SMS,6
757133978192389,016627,SMS,7
395363088513966,937225,SMS,114
023434159438900,534464,SMS,6
901789610686582,489146,SMS,35
589099506029094,534464,SMS,14
146805268301369,534464,SMS,2
023364451123843,145279,SMS,6
975585041829083,534464,SMS,27
725221576130688,534464,SMS,3
849938451283287,153468,SMS,7
243011014782761,534464,SMS,74
884938271801345,534464,SMS,5
322526586182671,534464,SMS,1
970072283495221,489146,SMS,7
256156749285867,489146,SMS,3
906343666633613,016627,SMS,3
204769744885087,534464,SMS,21
562505061903184,534464,SMS,3
777315939034103,753293,SMS,12
341950312751246,534464,SMS,2
598268099032758,534464,SMS,6
646346313642222,207984,SMS,1
973198801738107,534464,SMS,4
706468486332167,937225,SMS,147
